Ticker;Name;Sector;Price;Dividend Yield;1-Year Dividend Growth;5-Year Dividend Growth (Annualized);Dividends Per Share (TTM);Market Cap ($M);Trailing P/E Ratio;Payout Ratio;Beta;52-Week High;52-Week Low
BV;BrightView Holdings Inc;Industrials;8,16;0;N/A;N/A;0;770,304;N/A;0;1,286209421;9,16;5,16
BVH;Bluegreen Vacations Holding Corporation;N/A;75;0,010600225;N/A;N/A;0,795016901;1004,069925;0;N/A;;75,6;23,02
BVS;Bioventus Inc;N/A;4,4;0;N/A;N/A;0;277,049652;N/A;0;1,421336274;5,54;0,7999
BW;Babcock & Wilcox Enterprises Inc;Industrials;1,18;0;N/A;N/A;0;105,458261;N/A;0;1,874621008;6,82;0,9551
BWB;Bridgewater Bancshares Inc;Financial Services;11,74;0;N/A;N/A;0;325,772849;7,990896024;0;1,571740482;15,36;7,9
BWFG;Bankwell Financial Group Inc;Financial Services;24,9;0,031383499;0;0,089976987;0,781449118;195,256238;0;N/A;1,141286389;30,34;20,07
BXC;Bluelinx Hldgs Inc;Industrials;116,82;0;N/A;N/A;0;1024,184421;10,3824222;0;1,716941981;124,32;61,8
BXMT;Blackstone Mortgage Trust Inc;Real Estate;18,12;0,136865342;0;0;2,377814587;3122,031769;15,50234007;1,981512156;1,541389183;22,66;15,01
BY;Byline Bancorp Inc;Financial Services;20,55;0,017405875;N/A;N/A;0,357690739;898,378452;8,896774071;0,137573361;1,324786263;24,74;16,11
BYND;Beyond Meat Inc;Consumer Defensive;6,5;0;N/A;N/A;0;419,515889;N/A;0;2,162723711;22,87;5,58
BZH;Beazer Homes USA Inc.;Consumer Cyclical;28,97;0;N/A;N/A;0;913,856072;5,857751344;0;1,828170512;35,93;13,56
CAC;Camden National Corp.;Financial Services;31,27;0,051686141;0;0,069610376;1,616225617;455,232944;9,075074138;0,471202804;1,142358861;38,8;25,61
CADE;Cadence Bank;Financial Services;26,08;0,035535663;0,068181818;0,060732713;0,926770089;4763,906251;12,81701827;0,458797074;1,905547607;31,45;16,45
CAKE;Cheesecake Factory Inc.;Consumer Cyclical;34,18;0,031597425;N/A;N/A;1,053536202;1735,425344;20,32780472;0,608980463;0,790497572;38,81;28,09
CAL;Caleres Inc;Consumer Cyclical;36,19;0,007708374;0;0;0,27896606;1284,824618;8,592362908;0,063983041;1,066822435;37,07;16,72
CALM;Cal-Maine Foods, Inc.;Consumer Defensive;54,96;0,054449598;N/A;N/A;2,992549925;2428,27641;5,371282857;0,323518911;0,581288278;57,71;41,71
CALX;Calix Inc;Technology;33,04;0;N/A;N/A;0;2177,336;45,50241374;0;1,506802766;56,47;31,64
CANO;Cano Health Inc;N/A;2,3;0;N/A;N/A;0;7,969798;N/A;0;0,861665379;190;1,74
CARA;Cara Therapeutics Inc;Healthcare;0,5332;0;N/A;N/A;0;29,049111;N/A;0;1,689557635;10,86;0,5
CARE;Carter Bankshares Inc;Financial Services;13,43;0;N/A;N/A;0;308,295763;7,541297003;0;1,278659655;17,6;10,43
CARG;CarGurus Inc;Communication Services;22,51;0;N/A;N/A;0;2167,041234;10,12191483;0;1,365916632;24,64;15,34
CARS;Cars.com;Consumer Cyclical;18,65;0;N/A;N/A;0;1235,178515;10,26253772;0;1,452965089;22,84;14,82
CASA;Casa Systems Inc;Technology;0,275;0;N/A;N/A;0;27,254974;N/A;0;1,294767643;3,97;0,2425
CASH;Pathward Financial Inc;Financial Services;51,05;0,003907159;0;0;0,19946045;1301,304064;8,07460948;0,032591577;1,339011423;60,25;39,55
CASS;Cass Information Systems Inc;Industrials;45,57;0,026333114;0,034482759;0,029033661;1,144815505;619,592049;20,02948372;0,511078351;0,862612158;50,25;33,52
CATC;Cambridge Bancorp;Financial Services;64,25;0,041712062;N/A;N/A;2,593249171;504,130622;13,48159121;0,543658107;1,402270225;76,52;40,56
CATO;Cato Corp.;Consumer Cyclical;6,67;0,098520787;N/A;N/A;0,657133646;125,539485;N/A;N/A;0,638251176;8,79;6,38
CATY;Cathay General Bancorp;Financial Services;38,69;0,034146345;0;0,018646376;1,32112208;2810,784509;7,613196432;0,262127397;1,511658372;45,72;25,65
CBAN;Colony Bankcorp, Inc.;Financial Services;10,95;0,03951529;0,022727273;0,084471771;0,43269243;192,369414;0;N/A;0,906371804;13,45;7,97
CBL;CBL& Associates Properties, Inc.;Real Estate;22,88;0,063943691;N/A;N/A;1,463031656;732,188303;N/A;N/A;0,796992408;25,64;19,58
CBNK;Capital Bancorp Inc;Financial Services;19,77;0,015008354;N/A;N/A;0,296715168;274,692664;0;N/A;0,795040251;24,81;14,88
CBRL;Cracker Barrel Old Country Store Inc;Consumer Cyclical;74,89;0,069435172;N/A;N/A;5,006533594;1661,443038;19,0146496;1,273927123;0,968922017;110,48;59,37
CBT;Cabot Corp.;Basic Materials;79,84;0,01950752;0,081081081;0,039224102;1,557480436;4425,587886;10,22075724;0,202533217;1,320711855;86,67;63,04
CBU;Community Bank System, Inc.;Financial Services;43,25;0,041618497;0,022727273;0,034393501;1,755620772;2308,925686;15,36886248;0,629254757;1,465575837;59,27;35,07
CBZ;Cbiz Inc;Industrials;63,35;0;N/A;N/A;0;3157,480057;25,83714564;0;0,945431;66,85;45,4
CCB;Coastal Financial Corp;Financial Services;38,47;0;N/A;N/A;0;511,745213;10,51135284;0;1,811958813;48,5;29,91
CCBG;Capital City Bank Group, Inc.;Financial Services;27,43;0,027156901;0,176470588;0,127009202;0,744913807;465,159476;8,862881565;0,241855132;0,982470232;35,4;25,73
CCCC;C4 Therapeutics Inc;N/A;6,53;0;N/A;N/A;0;321,80523;N/A;0;2,774939828;8,42;1,06
CCF;Chase Corp.;Basic Materials;127,49;0,007843752;N/A;N/A;1;1214,05527;0;N/A;;135,27;81,18
CCNE;CNB Financial Corp (PA);Financial Services;19,94;0,034168714;0;0,005814345;0,681324155;416,702252;7,526184399;0,259058614;1,407262468;23,4;15,58
CCO;Clear Channel Outdoor Holdings Inc.;Communication Services;1,73;0;N/A;N/A;0;835,606985;N/A;0;1,647079219;1,95;0,99
CCOI;Cogent Communications Holdings Inc;Communication Services;74,75;0,051103679;0,043715847;0,104879907;3,617809209;3632,85;3,38210103;0,160221843;0,640892884;79,5;54,2
CCRN;Cross Country Healthcares, Inc.;Industrials;19,88;0;N/A;N/A;0;698,798858;6,825274049;0;0,333920835;28,75;15,65
CCS;Century Communities Inc;Consumer Cyclical;85,91;0,010656327;N/A;N/A;0,915485019;2729,757175;10,53049554;0,113724847;1,407166369;95,07;55,66
CCSI;Consensus Cloud Solutions Inc;N/A;18,29;0;N/A;N/A;0;350,319344;4,556288371;0;1,091025869;62,08;17,57
CDE;Coeur Mining Inc;Basic Materials;2,54;0;N/A;N/A;0;971,82858;N/A;0;1,230808622;4,55;2
CDLX;Cardlytics Inc;Communication Services;6,25;0;N/A;N/A;0;245,338413;N/A;0;3,32243043;19,57;2,57
CDMO;Avid Bioservices Inc;Healthcare;6,68;0;N/A;N/A;0;422,43811;N/A;0;1,77916637;21,05;4,07
CDNA;Caredx Inc;Healthcare;7,96;0;N/A;N/A;0;430,623089;N/A;0;1,773075035;17,89;4,8
CDRE;Cadre Holdings Inc;N/A;34,6;0,009426796;N/A;N/A;0,326167133;1300,476673;36,48310252;0,343189323;0,644062995;35,61;16,37
CDXS;Codexis Inc.;Healthcare;2,715;0;N/A;N/A;0;189,507;0;N/A;2,852960824;5,76;1,45
CEIX;Consol Energy Inc;Energy;82,07;0,026567846;N/A;N/A;2,180423103;2429,555962;3,51172083;0,108912243;0,85498486;114,3;48,47
CELH;Celsius Holdings Inc;Consumer Defensive;59,88;0;N/A;N/A;0;4550,88;39,65908497;0;1,43688044;68,95;26,75
CELL;PhenomeX Inc;N/A;0,9981;0;N/A;N/A;0;0;0;N/A;;;
CELU;Celularity Inc;N/A;0,391;0;N/A;N/A;0;84,61484;N/A;0;1,889300213;0,89;0,159
CENN;Cenntro Electric Group Limited;N/A;1,29;0;N/A;N/A;0;392,739327;N/A;0;2,098523703;6,77;1
CENT;Central Garden & Pet Co.;Consumer Defensive;41,99;0;N/A;N/A;0;1968,567614;14,63553755;0;0,789547867;44,45;23,07
CENTA;Central Garden & Pet Co.;Consumer Defensive;36,58;0;N/A;N/A;0;1968,567614;14,63553755;0;0,736269899;39,55;27,02
CENX;Century Aluminum Co.;Basic Materials;9,97;0;N/A;N/A;0;921,27449;N/A;0;2,345453475;13,17;5,7
CERE;Cerevel Therapeutics Holdings Inc;N/A;42,89;0;N/A;N/A;0;7747,410746;0;N/A;1,20370535;43,1;19,59
CERS;Cerus Corp.;Healthcare;2,17;0;N/A;N/A;0;393,19749;N/A;0;2,559598702;3,11;1,21
CEVA;Ceva Inc.;Technology;20,19;0;N/A;N/A;0;475,698851;N/A;0;1,699092272;36,29;16,38
CFB;Crossfirst Bankshares Inc;Financial Services;13,13;0;N/A;N/A;0;647,268652;0;N/A;1,453255524;15,07;9,29
CFFN;Capitol Federal Financial;Financial Services;5,8;0,056152655;0;0;0,3256854;775,651255;N/A;N/A;1,26842117;7,78;3,97
CGEM;Cullinan Oncology Inc;N/A;17,91;0;N/A;N/A;0;766,201334;0;N/A;1,266540775;19,68;7,64
CHCO;City Holding Co.;Financial Services;100,02;0,028594281;0,1;0,061710309;2,674301781;1483,478336;12,73382893;0,341982325;0,957980198;114,34;79,03
CHCT;Community Healthcare Trust Inc;Real Estate;26,72;0,068113772;0,02247191;0,022296224;1,765549021;728,505997;129,4201452;7,730074523;0,761912624;39,52;24,5
CHEF;Chefs` Warehouse Inc;Consumer Defensive;33,56;0;N/A;N/A;0;1331,165085;67,35642793;0;1,516382077;38,57;17,29
CHGG;Chegg Inc;Consumer Defensive;8,69;0;N/A;N/A;0;1006,43235;97,02423118;0;1,323943895;18,77;7,32
CHRD;Chord Energy Corp;N/A;155,76;0,031419794;N/A;N/A;4,893947058;6429,528101;5,850184345;0,19567961;0,935195805;172,51;111,7
CHRS;Coherus Biosciences Inc;Healthcare;2,56;0;N/A;N/A;0;285,092229;N/A;0;2,142160666;8,65;1,43
CHS;Chico`s Fas, Inc.;Consumer Cyclical;7,59;0;N/A;N/A;0;937,041393;8,391691006;0;1,158319217;7,6;4,33
CHUY;Chuy`s Holdings Inc;Consumer Cyclical;33,65;0;N/A;N/A;0;583,913947;20,48317771;0;0,794588745;43,17;31,6
CHX;ChampionX Corp.;N/A;28,4;0,011914123;N/A;N/A;0,338361094;5532,32;17,6055092;0,21551662;1,162740538;38,16;23,33
CIFR;Cipher Mining Inc;N/A;3,5;0;N/A;N/A;0;891,310252;N/A;0;2,109631974;5,6;1,26
CIM;Chimera Investment Corp;Real Estate;4,51;0,097560976;-0,52173913;-0,261272041;0,667969827;1022,697698;8,596626721;1,301831665;1,55665489;6,25;4,11
CIO;City Office REIT Inc;Real Estate;4,57;0,087527352;-0,5;-0,157079866;0,48282647;182,518721;N/A;N/A;1,597902618;8,72;3,4
CIR;Circor International Inc;Industrials;56;0;N/A;N/A;0;1141,939008;40,88428656;0;1,381934889;56,48;17,15
CISO;CISO Global Inc;N/A;0,0975;0;N/A;N/A;0;17,567207;N/A;0;1,424200445;1,09;0,0811
CIVB;Civista Bancshares Inc;Financial Services;14,92;0,040999539;0,142857143;0,077818068;0,611713125;234,184275;5,353395251;0,216153048;1,194012818;20,32;12,96
CIVI;Civitas Resources Inc;N/A;62,22;0,094068951;N/A;N/A;5,852970135;5834,60876;7,644046232;0,650330015;1,101278608;84,67;55,84
CIX;Compx International, Inc.;Industrials;23,1;0,041908133;0;0,289936684;0,968077864;284,447787;13,76937684;0,576236824;0,616676997;30,65;15,16
CLAR;Clarus Corp;Consumer Cyclical;5,91;0,016720787;0;0;0,09881985;225,463007;N/A;N/A;1,255951904;10,21;4,72
CLBK;Columbia Financial, Inc;Financial Services;16,6;0;N/A;N/A;0;1261,874298;24,5462632;0;1,317570276;21,49;14,11
CLDT;Chatham Lodging Trust;Real Estate;10,22;0,0204111;N/A;N/A;0,208601443;499,338397;318,8623228;6,539230199;1,30288943;13,27;8,83
CLDX;Celldex Therapeutics Inc.;Healthcare;35,27;0;N/A;N/A;0;1667,008228;N/A;0;1,134416273;47,91;22,11
CLFD;Clearfield Inc;Technology;28,74;0;N/A;N/A;0;422,669725;32,48806491;0;1,654616158;63,76;22,91
CLNE;Clean Energy Fuels Corp;Energy;2,89;0;N/A;N/A;0;644,528814;N/A;0;1,800113396;5,98;2,74
CLOV;Clover Health Investments Corp;N/A;0,9627;0;N/A;N/A;0;384,864553;0;N/A;1,572145953;1,63;0,7078
CLPR;Clipper Realty Inc;Real Estate;4,77;0,07966457;0;0;0,370034167;76,621598;0;N/A;0,789164304;6,63;4,39
CLSK;Cleanspark Inc;Technology;15,89;0;N/A;N/A;0;3147,248941;0;N/A;3,00597559;16,44;2,04
CLW;Clearwater Paper Corp;Basic Materials;32,97;0;N/A;N/A;0;546,093419;6,485670056;0;0,696621012;39,4;29,22
CMAX;CareMax Inc;N/A;4,13;0;N/A;N/A;0;463,966794;N/A;0;2,056648243;140,7;4,09
CMBM;Cambium Networks Corp;Technology;4,29;0;N/A;N/A;0;118,683395;N/A;0;1,741618212;22,87;3,53
CMC;Commercial Metals Co.;Basic Materials;52,4;0,012150843;0;0,059223841;0,636704199;6098,722187;7,876850236;0,097355382;1,412241287;57,64;39,56
CMCO;Columbus Mckinnon Corp.;Industrials;40,87;0,006813383;0;0,031310306;0,278462978;1172,969;24,0801667;0,165751773;1,359287083;43,37;30,06
CMLS;Cumulus Media Inc.;Communication Services;3,83;0;N/A;N/A;0;63,226291;0;N/A;1,070322304;6,59;2,57
CMP;Compass Minerals International Inc;Basic Materials;20,68;0,02901354;0;-0,269278724;0,595075089;854,317601;N/A;N/A;1,376900907;40,35;18,88
CMPO;CompoSecure Inc;N/A;5,03;0;N/A;N/A;0;97,3648;5,359726939;0;0,540826331;7,9;4,64
CMPR;Cimpress plc;Communication Services;85,84;0;N/A;N/A;0;2282,488776;54,18756887;0;2,281655812;99;30,17
CMRE;Costamare Inc;Industrials;11,14;0,040604902;0;0,028346722;0,45233861;1310,536058;2,946567658;0,123253027;0,96800738;11,65;7,45
CMRX;Chimerix Inc;Healthcare;1,03;0;N/A;N/A;0;91,558039;N/A;0;1,183397099;1,77;0,88
CMTG;Claros Mortgage Trust Inc;N/A;9,39;0,127288094;N/A;N/A;1,195235201;1302,662399;N/A;N/A;1,615155991;14,99;9,36
CMTL;Comtech Telecommunications Corp.;Technology;6,23;0;N/A;N/A;0;177,423859;N/A;0;0,990423647;16,58;5,77
CNDT;Conduent Inc;Technology;3,4;0;N/A;N/A;0;738,776133;N/A;0;1,364625733;4,27;2,4
CNK;Cinemark Holdings Inc;Communication Services;15,45;0;N/A;N/A;0;1878,921808;16,71638619;0;0,72371907;19,85;11,43
CNMD;Conmed Corp.;Healthcare;84,51;0,009441643;0;0;0,797913236;2598,868337;44,82971672;0,409186275;1,139228257;137,97;80,01
CNNE;Cannae Holdings Inc;Consumer Cyclical;20,27;0;N/A;N/A;0;1433,331713;N/A;0;1,446462548;24,85;15,93
CNO;CNO Financial Group Inc;Financial Services;26,63;0,021960279;0,071428571;0,084471771;0,584802225;2987,104303;10,53280784;0,237724482;1,291775895;28,39;19,59
CNOB;ConnectOne Bancorp Inc.;Financial Services;19,54;0,03318753;0,096774194;0,135641572;0,648484333;754,36847;8,023489362;0,269080636;1,670706495;24,44;12,49
CNS;Cohen & Steers Inc.;Financial Services;67,52;0,033767773;0,036363636;0,096262279;2,246108319;3317,840163;25,18667094;0,844401624;1,451076415;78,58;49,51
CNSL;Consolidated Communications Holdings Inc;Communication Services;4,34;0;N/A;N/A;0;505,557855;N/A;0;1,502128442;4,65;2,1
CNTY;Century Casinos Inc.;Consumer Cyclical;3,05;0;N/A;N/A;0;92,52154;N/A;0;1,804461034;9,94;3,05
CNX;CNX Resources Corp;Energy;19,46;0;N/A;N/A;0;2953,861753;1,71664688;0;0,898990375;23,68;14,36
CNXN;PC Connection, Inc.;Technology;64,13;0,004967401;N/A;N/A;0,31855941;1684,792065;21,51274407;0,107621422;0,747453764;70,45;37,4
COCO;Vita Coco Company Inc (The);N/A;20,56;0;N/A;N/A;0;1167,865671;31,52474412;0;0,775777275;33,29;14,55
CODI;Compass Diversified Holdings;Industrials;21,98;0,045495905;0;-0,070332815;0,982019316;1578,610831;39,82870774;1,779665306;1,017454087;23,27;16,68
COGT;Cogent Biosciences Inc;N/A;5,46;0;N/A;N/A;0;470,2384;0;N/A;1,149674859;14,04;3,67
COHU;Cohu, Inc.;Technology;32,73;0;N/A;N/A;0;1554,675;30,00607967;0;1,417890032;43,99;29,07
COKE;Coca-Cola Consolidated Inc;Consumer Defensive;847,84;0,002323091;0;0,148698355;1,969609665;7095,567025;15,73352275;0,041059197;0,649243878;943,66;483,72
COLL;Collegium Pharmaceutical Inc;Healthcare;32,19;0;N/A;N/A;0;1049,744002;116,4312336;0;0,687407004;34,96;20,83
COMM;CommScope Holding Company Inc;Technology;2,105;0;N/A;N/A;0;446,383081;N/A;0;2,272091049;8,7;1,34
COMP;Compass Inc;N/A;3,62;0;N/A;N/A;0;1748,61928;N/A;0;3,201551827;4,49;1,82
CONN;Conns Inc;Consumer Cyclical;4,95;0;N/A;N/A;0;121,523059;N/A;0;2,057545719;10,25;2,55
COOK;Traeger Inc;N/A;2,08;0;N/A;N/A;0;261,683313;N/A;0;1,798978257;6,7;2,04
COOP;Mr. Cooper Group Inc;Financial Services;70,74;0;N/A;N/A;0;4658,960664;10,23947399;0;1,105458921;74,9;37,54
CORT;Corcept Therapeutics Inc;Healthcare;23,05;0;N/A;N/A;0;2375,994;25,99954041;0;0,715615757;34,28;17,86
COUR;Coursera Inc;N/A;17,02;0;N/A;N/A;0;2596,361241;N/A;0;1,484488019;21,26;9,91
CPE;Callon Petroleum Co.;Energy;30,63;0;N/A;N/A;0;2075,912964;4,113219253;0;1,158893722;42,72;28,62
CPF;Central Pacific Financial Corp.;Financial Services;18,37;0,054710768;0;0,043640227;1,005036817;496,783015;7,764175646;0,425863058;1,310403713;22,07;12,42
CPK;Chesapeake Utilities Corp;Utilities;100,41;0,023503635;0,102803738;0,097817268;2,28711319;1786,970764;20,29864329;0,463917483;0,655447955;130,86;83,33
CPRX;Catalyst Pharmaceuticals Inc;Healthcare;13,18;0;N/A;N/A;0;1549,504275;24,97709875;0;1,170306484;18,22;11,09
CPSI;Computer Programs & Systems Inc;Healthcare;9,93;0;N/A;N/A;0;144,469346;N/A;0;0,978680105;31,62;9,16
CPSS;Consumer Portfolio Service, Inc.;Financial Services;8,45;0;N/A;N/A;0;178,466281;0;N/A;1,343630567;13,75;7,82
CPTN;Cepton Inc;N/A;2,64;0;N/A;N/A;0;41,835908;N/A;0;1,511360368;12,7;2,38
CRAI;CRA International Inc.;Industrials;105,76;0,014025299;0,166666667;0,159962259;1,483315663;740,500427;20,81870243;0,299055577;0,503381235;124,8;80,59
CRBU;Caribou Biosciences Inc;N/A;6,47;0;N/A;N/A;0;572,14945;N/A;0;2,029998001;8,59;3,44
CRC;California Resources Corporation;Energy;52,46;0,021873956;N/A;N/A;1,147507741;3599,797383;7,842695825;0,181855426;0,867355883;58,09;33,4
CRDO;Credo Technology Group Holding Ltd;N/A;22,1;0;N/A;N/A;0;3329,571547;N/A;0;2,087294623;22,99;7,2
CRGE;Charge Enterprises Inc;Utilities;0,1049;0;N/A;N/A;0;22,557682;N/A;0;1,647534194;1,53;0,08
CRGY;Crescent Energy Co.;N/A;10,65;0,04892323;N/A;N/A;0,521032398;943,68372;45,22807189;1,408957268;1,078544693;14,07;8,99
CRK;Comstock Resources, Inc.;Energy;7,35;0,06682115;N/A;N/A;0,491135451;2046,456553;3,298549757;0,228435094;1,322997886;13,22;7,27
CRMT;Americas Car Mart, Inc.;Consumer Cyclical;62,87;0;N/A;N/A;0;401,917725;N/A;0;1,856375912;127,96;57,61
CRNC;Cerence Inc;Technology;15,42;0;N/A;N/A;0;642,622903;N/A;0;1,747757887;36,79;14,47
CRNX;Crinetics Pharmaceuticals Inc;Healthcare;35,99;0;N/A;N/A;0;2404,105259;N/A;0;1,030867109;40,5;15,23
CROX;Crocs Inc;Consumer Cyclical;106,94;0;N/A;N/A;0;6480,564;9,576504141;0;1,582512264;151,32;74
CRS;Carpenter Technology Corp.;Industrials;61,43;0,012959708;0;0;0,796114834;3035,402933;21,18215585;0,276428762;1,60656393;73,83;37,72
CRSR;Corsair Gaming Inc;N/A;12,82;0;N/A;N/A;0;1320,185255;139,4512786;0;1,398303188;20,72;11,45
CRVL;Corvel Corp.;Financial Services;237,86;0;N/A;N/A;0;4066,044727;54,23779433;0;0,565562831;255,6;172,5
CSGS;CSG Systems International Inc.;Technology;52,5;0,020993924;0,056603774;0,047045617;1,102181018;1557,733013;21,12896592;0,457336522;0,837850311;67,9;45,27
CSR;Centerspace;N/A;52,65;0,054449405;0;0,008428158;2,866761169;792,516705;19,30707233;1,160632052;1,139404518;65,36;46,16
CSTE;Caesarstone Ltd;Industrials;3,88;0;N/A;N/A;0;133,888336;N/A;0;0,715501141;6,18;3,5
CSTL;Castle Biosciences Inc;Healthcare;23,06;0;N/A;N/A;0;620,557237;N/A;0;1,930620424;27,17;9,26
CSTM;Constellium SE;Basic Materials;18,35;0;N/A;N/A;0;2647,934213;0;N/A;1,657181982;20,68;13,4
CSTR;CapStar Financial Holdings Inc;Financial Services;17,13;0,025382999;N/A;N/A;0,434810773;354,796029;10,58839767;0,276949537;1,385255268;19,35;10,71
CSV;Carriage Services, Inc.;Consumer Cyclical;24,32;0,01837976;0;0,084471771;0,446995756;364,349083;12,22688959;0,231604018;1,315309127;35,38;17,98
CSWI;CSW Industrials Inc;Industrials;219,09;0,003459456;0,117647059;0,070739851;0,757932169;3403,00929;35,10066313;0,121658454;0,999814333;231,07;129,04
CTBI;Community Trust Bancorp, Inc.;Financial Services;38,93;0,047264321;0,045454545;0,050246073;1,739898209;700,733771;8,567684394;0,380721709;0,962297367;45,74;30,46
CTIC;CTI BioPharma Corp;Healthcare;9,09;0;N/A;N/A;0;0;0;0;;;
CTKB;Cytek BioSciences Inc;N/A;7,9;0;N/A;N/A;0;1070,838317;N/A;0;1,598175991;12,31;3,8
CTLP;Cantaloupe Inc;N/A;6,21;0;N/A;N/A;0;452,069513;0;N/A;1,411689548;8,29;5,05
CTO;CTO Realty Growth Inc;Real Estate;16,19;0,093885114;0;0,306040725;1,470079156;367,293528;N/A;N/A;0,872830931;17,77;14,68
CTOS;Custom Truck One Source Inc;N/A;6,59;0;N/A;N/A;0;1600,581487;24,42628972;0;1,310504982;7,64;4,42
CTRE;CareTrust REIT Inc;Real Estate;22,55;0,049667406;0,018181818;0,044708438;1,098158858;2942,85149;55,17674116;2,185825752;0,743268859;23,2;16,9
CTRN;Citi Trends Inc;Consumer Cyclical;28,85;0;N/A;N/A;0;246,504353;N/A;0;1,448251656;30,21;14,21
CTS;CTS Corp.;Technology;44,13;0,003620513;0;0;0,159773247;1375,003864;22,85882205;0,084536109;0,932567634;49,45;35,47
CTV;Innovid Corp;N/A;1,48;0;N/A;N/A;0;208,035103;N/A;0;0,958052377;2,31;0,75
CUBI;Customers Bancorp Inc;Financial Services;51,24;0;N/A;N/A;0;1601,248207;7,893832853;0;2,478521057;60,09;6,87
CURO;CURO Group Holdings Corp;Financial Services;0,189;0;N/A;N/A;0;7,805802;N/A;0;2,60987055;4,31;0,1777
CURV;Torrid Holdings Inc;N/A;4,63;0;N/A;N/A;0;481,995668;0;N/A;1,180513854;6,86;1,21
CUTR;Cutera Inc;Healthcare;2,64;0;N/A;N/A;0;52,65183;N/A;0;2,917803905;36;1,38
CVBF;CVB Financial Corp.;Financial Services;16,72;0,046487626;0;0,021295688;0,77727311;2329,729588;9,810833545;0,451902971;1,696319852;22,81;10,02
CVCO;Cavco Industries Inc;Consumer Cyclical;353,75;0;N/A;N/A;0;2952,616118;17,24709318;0;1,619475215;375,25;233,84
CVGW;Calavo Growers, Inc;Consumer Defensive;27,75;0,014258332;N/A;N/A;0,395668722;493,911705;N/A;N/A;1,056610071;38,39;21,42
CVI;CVR Energy Inc;Energy;35,08;0,053966184;2;0,133966578;1,89313374;3526,613413;4,469725492;0,241163534;0,854646226;36,47;20,94
CVLG;Covenant Logistics Group Inc;N/A;52,44;0,008327901;N/A;N/A;0,436715103;555,692783;10,30262683;0,11284628;1,044754222;57,02;31,74
CVLT;Commvault Systems Inc;Technology;91,52;0;N/A;N/A;0;3995,911554;N/A;0;0,851177712;96,12;53,7
CVT;Cvent Holding Corp;N/A;8,52;0;N/A;N/A;0;0;0;N/A;;;
CWEN;Clearway Energy Inc;Utilities;22,9;0,069432314;0,079520697;0,146623214;1,507558;2625,400859;48,61853443;3,266647887;1,131379;31,63;18,3
CWH;Camping World Holdings Inc;Consumer Cyclical;25,88;0,019319938;-0,8;0,11296059;1,472390613;1158,9108;79,30683635;6,480592488;1,856354887;32,53;16,1
CWK;Cushman & Wakefield plc;Real Estate;10,23;0;N/A;N/A;0;2324,801771;N/A;0;1,963450815;15,22;6,24
CWST;Casella Waste Systems, Inc.;Industrials;87,75;0;N/A;N/A;0;5001,269481;140,3628717;0;0,732031182;95,78;72,33
CWT;California Water Service Group;Utilities;45,92;0,024390244;0,076923077;0,072304643;1,05136068;2650,08912;64,08611724;1,434717086;0,666777072;60,32;44,56
CXW;CoreCivic Inc;Real Estate;14,33;0;N/A;N/A;0;1627,961671;24,83200889;0;0,824388109;15,17;7,84
CYH;Community Health Systems, Inc.;Healthcare;3,82;0;N/A;N/A;0;522,579488;2,223742501;0;2,356677673;8,01;2,01
CYRX;CryoPort Inc;Industrials;14,9;0;N/A;N/A;0;729,559383;0;N/A;2,506844063;24,42;9
CYTK;Cytokinetics Inc;Healthcare;77,03;0;N/A;N/A;0;7553,072428;N/A;0;1,466238886;110,25;25,98
CZNC;Citizens & Northern Corp;Financial Services;18,33;0,058571901;0;0,007300045;1,073622954;279,986461;10,20284457;0,59978936;1,071795883;22,86;15,35
DAN;Dana Inc;Consumer Cyclical;13,22;0,029928929;N/A;N/A;0,39566044;1908,150369;N/A;N/A;1,793457045;19,47;11
DAWN;Day One Biopharmaceuticals Inc;N/A;14,19;0;N/A;N/A;0;1235,139219;0;N/A;1,148787071;20,39;9,67
DBI;Designer Brands Inc;Consumer Cyclical;9;0,022074134;N/A;N/A;0,198667203;442,120257;4,253487556;0,125738736;1,75967907;13,33;6,06
DBRG;DigitalBridge Group Inc;N/A;19,05;0,002097814;N/A;N/A;0,039963352;3109,806296;409,8321424;0,855746291;2,300928487;20,99;9,96
DC;Dakota Gold Corp;N/A;2;0;N/A;N/A;0;173,480544;0;N/A;0,880694114;3,95;1,95
DCGO;DocGo Inc;N/A;3,64;0;N/A;N/A;0;378,182638;51,43449078;0;0,978742804;10,82;2,78
DCO;Ducommun Inc.;Industrials;49,5;0;N/A;N/A;0;722,7;38,24011852;0;0,760254748;58,28;40,24
DCOM;Dime Community Bancshares Inc;Financial Services;18,13;0,053330403;0,041666667;0,008197818;0,96688021;703,822663;6,335037472;0,332261241;1,931991629;29,14;14,5
